epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1554151939414,2019-04-01T16.52.19.414,114.160,0.164,-0.546,-0.296
1554151939494,2019-04-01T16.52.19.494,114.240,0.294,-0.831,-0.366
1554151939574,2019-04-01T16.52.19.574,114.320,0.368,-1.051,-0.271
1554151939654,2019-04-01T16.52.19.654,114.400,0.312,-0.767,-0.190
1554151939734,2019-04-01T16.52.19.734,114.480,0.342,-0.830,-0.131
1554151939814,2019-04-01T16.52.19.814,114.560,0.419,-0.873,-0.078
1554151939894,2019-04-01T16.52.19.894,114.640,0.466,-1.046,-0.111
1554151939974,2019-04-01T16.52.19.974,114.720,0.513,-0.953,-0.146
1554151940054,2019-04-01T16.52.20.054,114.800,0.393,-0.643,-0.131
1554151940134,2019-04-01T16.52.20.134,114.880,0.370,-0.743,0.032
1554151940214,2019-04-01T16.52.20.214,114.960,0.313,-0.202,0.317
1554151940294,2019-04-01T16.52.20.294,115.040,0.570,-0.546,0.262
1554151940374,2019-04-01T16.52.20.374,115.120,0.334,0.197,-0.056
1554151940454,2019-04-01T16.52.20.454,115.200,-0.263,0.065,-0.694
1554151940534,2019-04-01T16.52.20.534,115.280,0.995,-1.792,-0.688
1554151940614,2019-04-01T16.52.20.614,115.360,1.288,-0.559,-0.455
1554151940694,2019-04-01T16.52.20.694,115.440,1.399,-0.299,-2.924
1554151940774,2019-04-01T16.52.20.774,115.520,0.996,0.191,0.759
1554151940854,2019-04-01T16.52.20.854,115.600,1.446,0.551,-0.061
1554151940934,2019-04-01T16.52.20.934,115.680,2.263,1.140,-0.405
1554151941014,2019-04-01T16.52.21.014,115.760,0.979,0.323,0.444
1554151941094,2019-04-01T16.52.21.094,115.840,0.766,0.296,0.204
1554151941174,2019-04-01T16.52.21.174,115.920,1.077,0.622,-0.033
1554151941254,2019-04-01T16.52.21.254,116.000,0.980,0.406,0.022
1554151941334,2019-04-01T16.52.21.334,116.080,0.945,0.414,0.077
1554151941414,2019-04-01T16.52.21.414,116.160,0.983,0.273,0.094
1554151941494,2019-04-01T16.52.21.494,116.240,1.021,-0.028,0.065
1554151941574,2019-04-01T16.52.21.574,116.320,1.036,-0.002,0.042
1554151941654,2019-04-01T16.52.21.654,116.400,0.989,0.112,0.088
1554151941734,2019-04-01T16.52.21.734,116.480,1.002,0.147,0.092
1554151941814,2019-04-01T16.52.21.814,116.560,1.003,0.102,0.070
1554151941894,2019-04-01T16.52.21.894,116.640,1.002,0.097,0.095
1554151941974,2019-04-01T16.52.21.974,116.720,1.000,0.113,0.094
1554151942054,2019-04-01T16.52.22.054,116.800,1.001,0.110,0.083
1554151942134,2019-04-01T16.52.22.134,116.880,1.000,0.105,0.084
1554151942214,2019-04-01T16.52.22.214,116.960,1.002,0.111,0.086
1554151942294,2019-04-01T16.52.22.294,117.040,1.000,0.108,0.085
1554151942374,2019-04-01T16.52.22.374,117.120,1.000,0.106,0.089
1554151942454,2019-04-01T16.52.22.454,117.200,1.000,0.105,0.090
1554151942534,2019-04-01T16.52.22.534,117.280,1.000,0.109,0.087
1554151942614,2019-04-01T16.52.22.614,117.360,1.000,0.108,0.089
1554151942694,2019-04-01T16.52.22.694,117.440,1.000,0.107,0.086
1554151942774,2019-04-01T16.52.22.774,117.520,1.000,0.108,0.090
1554151942854,2019-04-01T16.52.22.854,117.600,1.000,0.107,0.090
1554151942934,2019-04-01T16.52.22.934,117.680,1.000,0.107,0.086
1554151943014,2019-04-01T16.52.23.014,117.760,1.000,0.112,0.087
1554151943094,2019-04-01T16.52.23.094,117.840,1.004,0.119,0.083
1554151943174,2019-04-01T16.52.23.174,117.920,1.004,0.115,0.075
1554151943254,2019-04-01T16.52.23.254,118.000,1.026,0.096,0.087
1554151943334,2019-04-01T16.52.23.334,118.080,1.020,0.091,0.099
1554151943414,2019-04-01T16.52.23.414,118.160,1.038,0.132,0.080
1554151943494,2019-04-01T16.52.23.494,118.240,1.056,0.250,0.072
1554151943574,2019-04-01T16.52.23.574,118.320,1.016,0.212,0.062
1554151943654,2019-04-01T16.52.23.654,118.400,1.007,0.214,0.185
1554151943734,2019-04-01T16.52.23.734,118.480,1.009,0.177,0.192
1554151943814,2019-04-01T16.52.23.814,118.560,1.044,0.197,0.270
1554151943894,2019-04-01T16.52.23.894,118.640,1.075,0.047,0.184
1554151943974,2019-04-01T16.52.23.974,118.720,1.077,-0.134,0.045
1554151944054,2019-04-01T16.52.24.054,118.800,1.010,-0.134,0.111
1554151944134,2019-04-01T16.52.24.134,118.880,0.869,-0.230,0.068
1554151944214,2019-04-01T16.52.24.214,118.960,0.858,-0.383,0.029
1554151944294,2019-04-01T16.52.24.294,119.040,0.724,-0.491,0.101
1554151944374,2019-04-01T16.52.24.374,119.120,0.633,-0.568,-0.043
1554151944454,2019-04-01T16.52.24.454,119.200,0.631,-0.665,-0.025
1554151944534,2019-04-01T16.52.24.534,119.280,0.524,-0.664,-0.051
1554151944614,2019-04-01T16.52.24.614,119.360,0.635,-0.787,-0.263
1554151944694,2019-04-01T16.52.24.694,119.440,0.490,-0.618,-0.312
1554151944774,2019-04-01T16.52.24.774,119.520,0.416,-0.715,-0.457
1554151944854,2019-04-01T16.52.24.854,119.600,0.450,-0.833,-0.629
1554151944934,2019-04-01T16.52.24.934,119.680,0.468,-0.641,-0.891
1554151945014,2019-04-01T16.52.25.014,119.760,0.549,-0.676,-0.785
1554151945094,2019-04-01T16.52.25.094,119.840,0.613,-0.571,-0.604
1554151945174,2019-04-01T16.52.25.174,119.920,0.461,-0.341,-0.739
1554151945254,2019-04-01T16.52.25.254,120.000,0.477,-0.214,-0.822
1554151945334,2019-04-01T16.52.25.334,120.080,0.575,-0.250,-0.949
1554151945414,2019-04-01T16.52.25.414,120.160,0.669,-0.244,-0.985
1554151945494,2019-04-01T16.52.25.494,120.240,0.675,-0.379,-0.880
1554151945574,2019-04-01T16.52.25.574,120.320,0.508,-0.494,-0.939
1554151945654,2019-04-01T16.52.25.654,120.400,0.592,-0.437,-0.681
1554151945734,2019-04-01T16.52.25.734,120.480,0.621,-0.438,-0.578
1554151945814,2019-04-01T16.52.25.814,120.560,0.627,-0.437,-0.427
1554151945894,2019-04-01T16.52.25.894,120.640,0.659,-0.413,-0.363
1554151945974,2019-04-01T16.52.25.974,120.720,0.569,-0.500,-0.292
1554151946054,2019-04-01T16.52.26.054,120.800,0.579,-0.586,-0.210
1554151946134,2019-04-01T16.52.26.134,120.880,0.684,-0.584,-0.439
1554151946214,2019-04-01T16.52.26.214,120.960,0.486,-0.656,-0.464
1554151946294,2019-04-01T16.52.26.294,121.040,0.351,-0.716,-0.630
1554151946374,2019-04-01T16.52.26.374,121.120,0.581,-0.644,-0.786
1554151946454,2019-04-01T16.52.26.454,121.200,0.442,-0.651,-0.876
1554151946534,2019-04-01T16.52.26.534,121.280,0.486,-0.637,-0.786
1554151946614,2019-04-01T16.52.26.614,121.360,0.358,-0.508,-0.823
1554151946694,2019-04-01T16.52.26.694,121.440,0.343,-0.386,-0.829
1554151946774,2019-04-01T16.52.26.774,121.520,0.388,-0.344,-0.892
1554151946854,2019-04-01T16.52.26.854,121.600,0.366,-0.473,-0.844
1554151946934,2019-04-01T16.52.26.934,121.680,0.513,-0.530,-0.798
1554151947014,2019-04-01T16.52.27.014,121.760,0.502,-0.398,-0.809
1554151947094,2019-04-01T16.52.27.094,121.840,0.333,-0.370,-0.862
1554151947174,2019-04-01T16.52.27.174,121.920,0.200,-0.380,-0.639
1554151947254,2019-04-01T16.52.27.254,122.000,0.579,-0.266,-0.490
1554151947334,2019-04-01T16.52.27.334,122.080,0.835,-0.197,-0.275
1554151947414,2019-04-01T16.52.27.414,122.160,0.887,-0.082,-0.373
1554151947494,2019-04-01T16.52.27.494,122.240,0.796,-0.167,-0.399
1554151947574,2019-04-01T16.52.27.574,122.320,1.079,0.103,-0.620
1554151947654,2019-04-01T16.52.27.654,122.400,1.241,-0.070,-0.967
1554151947734,2019-04-01T16.52.27.734,122.480,1.085,-0.206,-0.792
1554151947814,2019-04-01T16.52.27.814,122.560,0.847,-0.206,-0.715
1554151947894,2019-04-01T16.52.27.894,122.640,0.651,-0.266,-0.666
1554151947974,2019-04-01T16.52.27.974,122.720,0.535,-0.362,-0.427
1554151948054,2019-04-01T16.52.28.054,122.800,0.204,-0.365,-0.370
1554151948134,2019-04-01T16.52.28.134,122.880,-0.139,-0.514,-0.514
1554151948214,2019-04-01T16.52.28.214,122.960,0.539,-0.739,-0.831
1554151948294,2019-04-01T16.52.28.294,123.040,0.644,-0.541,-0.485
1554151948374,2019-04-01T16.52.28.374,123.120,0.370,-0.392,-0.623
1554151948454,2019-04-01T16.52.28.454,123.200,0.643,-0.595,-0.838
1554151948534,2019-04-01T16.52.28.534,123.280,0.934,-0.442,-0.397
1554151948614,2019-04-01T16.52.28.614,123.360,0.740,-0.353,-0.403
1554151948694,2019-04-01T16.52.28.694,123.440,0.779,-0.247,-0.375
1554151948774,2019-04-01T16.52.28.774,123.520,0.568,-0.140,-0.521
1554151948854,2019-04-01T16.52.28.854,123.600,0.380,-0.220,-0.551
1554151948934,2019-04-01T16.52.28.934,123.680,0.027,-0.285,-0.839
1554151949014,2019-04-01T16.52.29.014,123.760,-0.111,-0.302,-1.297
1554151949094,2019-04-01T16.52.29.094,123.840,-0.020,-0.591,-1.257
1554151949174,2019-04-01T16.52.29.174,123.920,0.072,-1.004,-1.480
1554151949254,2019-04-01T16.52.29.254,124.000,0.059,-0.789,-1.339
1554151949334,2019-04-01T16.52.29.334,124.080,0.237,-0.325,-0.916
1554151949414,2019-04-01T16.52.29.414,124.160,0.075,-0.298,-0.683
1554151949494,2019-04-01T16.52.29.494,124.240,0.031,-0.249,-0.556
1554151949574,2019-04-01T16.52.29.574,124.320,-0.068,-0.273,-0.801
1554151949654,2019-04-01T16.52.29.654,124.400,0.059,-0.157,-0.766
1554151949734,2019-04-01T16.52.29.734,124.480,0.515,-0.358,-1.009
1554151949814,2019-04-01T16.52.29.814,124.560,0.455,-0.527,-1.304
1554151949894,2019-04-01T16.52.29.894,124.640,0.556,-0.479,-1.258
1554151949974,2019-04-01T16.52.29.974,124.720,0.694,-0.281,-0.854
1554151950054,2019-04-01T16.52.30.054,124.800,0.480,-0.396,-0.682
1554151950134,2019-04-01T16.52.30.134,124.880,0.270,-0.506,-0.801
1554151950214,2019-04-01T16.52.30.214,124.960,0.290,-0.465,-1.073
1554151950294,2019-04-01T16.52.30.294,125.040,0.769,-0.568,-0.835
1554151950374,2019-04-01T16.52.30.374,125.120,1.159,-0.317,-0.697
1554151950454,2019-04-01T16.52.30.454,125.200,1.223,0.195,-0.331
1554151950534,2019-04-01T16.52.30.534,125.280,1.082,0.161,-0.150
1554151950614,2019-04-01T16.52.30.614,125.360,0.839,-0.278,-0.253
1554151950694,2019-04-01T16.52.30.694,125.440,0.688,-0.320,-0.266
1554151950774,2019-04-01T16.52.30.774,125.520,0.540,-0.368,-0.437
1554151950854,2019-04-01T16.52.30.854,125.600,0.399,-0.502,-0.396
1554151950934,2019-04-01T16.52.30.934,125.680,0.389,-0.468,-0.250
1554151951014,2019-04-01T16.52.31.014,125.760,0.327,-0.660,-0.325
1554151951094,2019-04-01T16.52.31.094,125.840,0.440,-0.939,-0.345
1554151951174,2019-04-01T16.52.31.174,125.920,0.768,-1.101,-0.380
1554151951254,2019-04-01T16.52.31.254,126.000,0.503,-0.806,-0.492
1554151951334,2019-04-01T16.52.31.334,126.080,0.148,-0.609,-0.734
1554151951414,2019-04-01T16.52.31.414,126.160,0.319,-0.665,-0.455
1554151951494,2019-04-01T16.52.31.494,126.240,0.458,-0.727,-0.151
1554151951574,2019-04-01T16.52.31.574,126.320,0.424,-0.848,-0.080
1554151951654,2019-04-01T16.52.31.654,126.400,0.445,-0.821,-0.136
1554151951734,2019-04-01T16.52.31.734,126.480,0.522,-0.860,-0.130
1554151951814,2019-04-01T16.52.31.814,126.560,0.635,-1.132,-0.335
1554151951894,2019-04-01T16.52.31.894,126.640,0.694,-0.785,-0.418
1554151951974,2019-04-01T16.52.31.974,126.720,0.463,-0.548,-0.495
1554151952054,2019-04-01T16.52.32.054,126.800,0.391,-0.759,-0.262
1554151952134,2019-04-01T16.52.32.134,126.880,0.486,-0.696,-0.224
1554151952214,2019-04-01T16.52.32.214,126.960,0.517,-0.765,-0.178
1554151952294,2019-04-01T16.52.32.294,127.040,0.426,-0.824,-0.195
1554151952374,2019-04-01T16.52.32.374,127.120,0.585,-1.052,-0.333
1554151952454,2019-04-01T16.52.32.454,127.200,0.443,-0.966,-0.562
1554151952534,2019-04-01T16.52.32.534,127.280,0.242,-0.686,-0.481
1554151952614,2019-04-01T16.52.32.614,127.360,0.456,-0.733,-0.263
1554151952694,2019-04-01T16.52.32.694,127.440,0.415,-0.741,-0.214
1554151952774,2019-04-01T16.52.32.774,127.520,0.417,-0.805,-0.179
1554151952854,2019-04-01T16.52.32.854,127.600,0.487,-0.780,-0.121
1554151952934,2019-04-01T16.52.32.934,127.680,0.558,-1.037,-0.232
1554151953014,2019-04-01T16.52.33.014,127.760,0.686,-1.035,-0.316
1554151953094,2019-04-01T16.52.33.094,127.840,0.578,-0.463,-0.273
1554151953174,2019-04-01T16.52.33.174,127.920,0.439,-0.715,-0.443
1554151953254,2019-04-01T16.52.33.254,128.000,0.497,-0.813,-0.202
1554151953334,2019-04-01T16.52.33.334,128.080,0.516,-0.677,-0.221
1554151953414,2019-04-01T16.52.33.414,128.160,0.470,-0.795,-0.200
1554151953494,2019-04-01T16.52.33.494,128.240,0.445,-0.883,-0.208
1554151953574,2019-04-01T16.52.33.574,128.320,0.519,-1.190,-0.315
1554151953654,2019-04-01T16.52.33.654,128.400,0.363,-0.963,-0.365
1554151953734,2019-04-01T16.52.33.734,128.480,0.154,-0.397,-0.289
1554151953814,2019-04-01T16.52.33.814,128.560,0.337,-0.938,-0.380
1554151953894,2019-04-01T16.52.33.894,128.640,0.396,-0.882,-0.165
1554151953974,2019-04-01T16.52.33.974,128.720,0.418,-0.700,-0.233
1554151954054,2019-04-01T16.52.34.054,128.800,0.330,-0.770,-0.480
1554151954134,2019-04-01T16.52.34.134,128.880,0.333,-1.005,-0.434
1554151954214,2019-04-01T16.52.34.214,128.960,0.430,-1.107,-0.323
1554151954294,2019-04-01T16.52.34.294,129.040,0.682,-0.752,-0.449
1554151954374,2019-04-01T16.52.34.374,129.120,0.442,-0.733,-0.521
1554151954454,2019-04-01T16.52.34.454,129.200,0.355,-0.632,-0.281
1554151954534,2019-04-01T16.52.34.534,129.280,0.552,-0.596,-0.357
1554151954614,2019-04-01T16.52.34.614,129.360,0.742,-0.703,-0.308
1554151954694,2019-04-01T16.52.34.694,129.440,0.624,-0.405,-0.330
1554151954774,2019-04-01T16.52.34.774,129.520,0.697,-0.551,-0.645
1554151954854,2019-04-01T16.52.34.854,129.600,0.848,-0.736,-0.748
1554151954934,2019-04-01T16.52.34.934,129.680,0.903,-0.938,-0.625
1554151955014,2019-04-01T16.52.35.014,129.760,0.709,-0.651,-0.224
1554151955094,2019-04-01T16.52.35.094,129.840,0.499,-0.333,-0.299
1554151955174,2019-04-01T16.52.35.174,129.920,0.437,-0.720,-0.540
1554151955254,2019-04-01T16.52.35.254,130.000,0.167,-0.840,-0.619
1554151955334,2019-04-01T16.52.35.334,130.080,0.187,-0.474,-0.346
1554151955414,2019-04-01T16.52.35.414,130.160,0.343,-0.824,-0.487
1554151955494,2019-04-01T16.52.35.494,130.240,0.389,-1.182,-0.733
1554151955574,2019-04-01T16.52.35.574,130.320,0.213,-0.877,-0.543
1554151955654,2019-04-01T16.52.35.654,130.400,0.208,-0.500,-0.351
1554151955734,2019-04-01T16.52.35.734,130.480,0.249,-0.777,-0.536
1554151955814,2019-04-01T16.52.35.814,130.560,0.436,-1.131,-0.441
1554151955894,2019-04-01T16.52.35.894,130.640,0.086,-0.551,-0.470
1554151955974,2019-04-01T16.52.35.974,130.720,0.056,-0.545,-0.557
1554151956054,2019-04-01T16.52.36.054,130.800,0.449,-1.112,-0.723
1554151956134,2019-04-01T16.52.36.134,130.880,0.386,-1.388,-0.662
1554151956214,2019-04-01T16.52.36.214,130.960,0.413,-1.096,-0.247
1554151956294,2019-04-01T16.52.36.294,131.040,0.223,-0.449,-0.393
1554151956374,2019-04-01T16.52.36.374,131.120,0.435,-0.493,-0.363
1554151956454,2019-04-01T16.52.36.454,131.200,0.680,-0.944,-0.440
1554151956534,2019-04-01T16.52.36.534,131.280,0.469,-0.444,-0.218
1554151956614,2019-04-01T16.52.36.614,131.360,0.432,-0.390,-0.439
1554151956694,2019-04-01T16.52.36.694,131.440,0.815,-0.998,-0.614
1554151956774,2019-04-01T16.52.36.774,131.520,0.762,-1.217,-0.534
1554151956854,2019-04-01T16.52.36.854,131.600,0.203,-0.643,-0.380
1554151956934,2019-04-01T16.52.36.934,131.680,0.028,-0.388,-0.294
1554151957014,2019-04-01T16.52.37.014,131.760,0.250,-1.197,-0.456
1554151957094,2019-04-01T16.52.37.094,131.840,0.144,-1.080,-0.396
1554151957174,2019-04-01T16.52.37.174,131.920,-0.045,-0.353,-0.230
1554151957254,2019-04-01T16.52.37.254,132.000,0.158,-0.866,-0.406
1554151957334,2019-04-01T16.52.37.334,132.080,0.182,-1.688,-0.426
1554151957414,2019-04-01T16.52.37.414,132.160,0.189,-0.965,-0.180
1554151957494,2019-04-01T16.52.37.494,132.240,0.194,-0.273,-0.121
1554151957574,2019-04-01T16.52.37.574,132.320,0.416,-0.791,-0.289
1554151957654,2019-04-01T16.52.37.654,132.400,0.597,-1.342,-0.402
1554151957734,2019-04-01T16.52.37.734,132.480,0.356,-0.627,-0.173
1554151957814,2019-04-01T16.52.37.814,132.560,0.269,-0.215,-0.225
1554151957894,2019-04-01T16.52.37.894,132.640,0.738,-1.063,-0.527
1554151957974,2019-04-01T16.52.37.974,132.720,0.857,-1.281,-0.510
1554151958054,2019-04-01T16.52.38.054,132.800,0.585,-0.702,-0.307
1554151958134,2019-04-01T16.52.38.134,132.880,0.376,-0.269,-0.246
1554151958214,2019-04-01T16.52.38.214,132.960,0.559,-0.585,-0.302
1554151958294,2019-04-01T16.52.38.294,133.040,0.748,-0.754,-0.351
1554151958374,2019-04-01T16.52.38.374,133.120,0.537,-0.689,-0.360
1554151958454,2019-04-01T16.52.38.454,133.200,0.204,-0.675,-0.447
1554151958534,2019-04-01T16.52.38.534,133.280,0.244,-0.893,-0.772
1554151958614,2019-04-01T16.52.38.614,133.360,0.337,-1.012,-0.718
1554151958694,2019-04-01T16.52.38.694,133.440,-0.064,-0.960,-0.656
1554151958774,2019-04-01T16.52.38.774,133.520,-0.022,-0.650,-0.336
1554151958854,2019-04-01T16.52.38.854,133.600,0.033,-0.706,-0.365
1554151958934,2019-04-01T16.52.38.934,133.680,0.126,-1.026,-0.506
1554151959014,2019-04-01T16.52.39.014,133.760,0.099,-0.858,-0.429
1554151959094,2019-04-01T16.52.39.094,133.840,-0.133,-0.591,-0.432
1554151959174,2019-04-01T16.52.39.174,133.920,0.244,-1.052,-0.581
1554151959254,2019-04-01T16.52.39.254,134.000,0.564,-1.089,-0.458
1554151959334,2019-04-01T16.52.39.334,134.080,0.341,-0.850,-0.370
1554151959414,2019-04-01T16.52.39.414,134.160,0.468,-0.641,-0.406
1554151959494,2019-04-01T16.52.39.494,134.240,0.691,-0.772,-0.525
1554151959574,2019-04-01T16.52.39.574,134.320,0.643,-0.486,-0.267
1554151959654,2019-04-01T16.52.39.654,134.400,0.609,-0.357,-0.644
1554151959734,2019-04-01T16.52.39.734,134.480,0.598,-0.827,-0.893
1554151959814,2019-04-01T16.52.39.814,134.560,0.390,-1.075,-0.680
1554151959894,2019-04-01T16.52.39.894,134.640,0.073,-0.777,-0.170
1554151959974,2019-04-01T16.52.39.974,134.720,0.113,-0.633,-0.399
1554151960054,2019-04-01T16.52.40.054,134.800,0.306,-1.002,-0.695
1554151960134,2019-04-01T16.52.40.134,134.880,-0.066,-0.698,-0.469
1554151960214,2019-04-01T16.52.40.214,134.960,0.134,-0.403,-0.417
1554151960294,2019-04-01T16.52.40.294,135.040,0.451,-0.865,-0.772
1554151960374,2019-04-01T16.52.40.374,135.120,0.607,-1.525,-0.534
1554151960454,2019-04-01T16.52.40.454,135.200,0.243,-1.161,-0.377
1554151960534,2019-04-01T16.52.40.534,135.280,0.121,-0.302,-0.236
1554151960614,2019-04-01T16.52.40.614,135.360,0.294,-0.433,-0.501
1554151960694,2019-04-01T16.52.40.694,135.440,0.615,-1.305,-0.299
1554151960774,2019-04-01T16.52.40.774,135.520,0.482,-0.682,-0.335
1554151960854,2019-04-01T16.52.40.854,135.600,0.360,-0.179,-0.174
1554151960934,2019-04-01T16.52.40.934,135.680,0.606,-0.884,-0.621
1554151961014,2019-04-01T16.52.41.014,135.760,0.884,-1.589,-0.388
1554151961094,2019-04-01T16.52.41.094,135.840,0.509,-0.966,-0.301
1554151961174,2019-04-01T16.52.41.174,135.920,0.088,-0.317,-0.174
1554151961254,2019-04-01T16.52.41.254,136.000,0.175,-0.611,-0.204
1554151961334,2019-04-01T16.52.41.334,136.080,0.429,-1.451,-0.223
1554151961414,2019-04-01T16.52.41.414,136.160,0.105,-0.896,-0.284
1554151961494,2019-04-01T16.52.41.494,136.240,-0.079,-0.213,-0.221
1554151961574,2019-04-01T16.52.41.574,136.320,0.265,-0.975,-0.328
1554151961654,2019-04-01T16.52.41.654,136.400,0.207,-1.725,-0.340
1554151961734,2019-04-01T16.52.41.734,136.480,0.162,-1.132,-0.162
1554151961814,2019-04-01T16.52.41.814,136.560,0.019,-0.296,-0.012
1554151961894,2019-04-01T16.52.41.894,136.640,0.173,-0.771,-0.262
1554151961974,2019-04-01T16.52.41.974,136.720,0.225,-1.112,-0.364
1554151962054,2019-04-01T16.52.42.054,136.800,0.146,-0.650,-0.369
1554151962134,2019-04-01T16.52.42.134,136.880,0.178,-0.788,-0.346
1554151962214,2019-04-01T16.52.42.214,136.960,0.715,-1.082,-0.570
1554151962294,2019-04-01T16.52.42.294,137.040,0.696,-1.031,-0.458
1554151962374,2019-04-01T16.52.42.374,137.120,0.464,-0.583,-0.335
1554151962454,2019-04-01T16.52.42.454,137.200,0.496,-0.624,-0.551
1554151962534,2019-04-01T16.52.42.534,137.280,0.492,-0.520,-0.468
1554151962614,2019-04-01T16.52.42.614,137.360,0.512,-0.367,-0.263
1554151962694,2019-04-01T16.52.42.694,137.440,0.822,-0.834,-0.533
1554151962774,2019-04-01T16.52.42.774,137.520,1.035,-0.975,-0.485
1554151962854,2019-04-01T16.52.42.854,137.600,0.795,-0.729,-0.276
1554151962934,2019-04-01T16.52.42.934,137.680,0.502,-0.356,-0.127
1554151963014,2019-04-01T16.52.43.014,137.760,0.608,-0.430,-0.223
1554151963094,2019-04-01T16.52.43.094,137.840,0.893,-0.828,-0.421
1554151963174,2019-04-01T16.52.43.174,137.920,0.419,-0.605,-0.379
1554151963254,2019-04-01T16.52.43.254,138.000,0.277,-0.248,-0.371
1554151963334,2019-04-01T16.52.43.334,138.080,0.597,-0.656,-0.605
1554151963414,2019-04-01T16.52.43.414,138.160,0.752,-1.283,-0.631
1554151963494,2019-04-01T16.52.43.494,138.240,0.597,-1.120,-0.544
1554151963574,2019-04-01T16.52.43.574,138.320,0.367,-0.684,-0.457
1554151963654,2019-04-01T16.52.43.654,138.400,0.278,-0.479,-0.460
1554151963734,2019-04-01T16.52.43.734,138.480,0.219,-0.570,-0.458
1554151963814,2019-04-01T16.52.43.814,138.560,0.150,-0.675,-0.382
1554151963894,2019-04-01T16.52.43.894,138.640,0.184,-1.030,-0.293
1554151963974,2019-04-01T16.52.43.974,138.720,0.166,-1.518,-0.422
1554151964054,2019-04-01T16.52.44.054,138.800,0.081,-1.258,-0.309
1554151964134,2019-04-01T16.52.44.134,138.880,0.013,-0.552,-0.171
1554151964214,2019-04-01T16.52.44.214,138.960,-0.061,-0.467,-0.302
1554151964294,2019-04-01T16.52.44.294,139.040,0.023,-1.145,-0.432
1554151964374,2019-04-01T16.52.44.374,139.120,0.175,-0.813,-0.461
1554151964454,2019-04-01T16.52.44.454,139.200,0.201,-0.479,-0.466
1554151964534,2019-04-01T16.52.44.534,139.280,0.271,-0.549,-0.602
1554151964614,2019-04-01T16.52.44.614,139.360,0.565,-1.222,-0.805
1554151964694,2019-04-01T16.52.44.694,139.440,0.771,-1.259,-0.543
1554151964774,2019-04-01T16.52.44.774,139.520,0.423,-0.537,-0.409
1554151964854,2019-04-01T16.52.44.854,139.600,0.297,-0.295,-0.394
1554151964934,2019-04-01T16.52.44.934,139.680,0.374,-0.791,-0.553
1554151965014,2019-04-01T16.52.45.014,139.760,0.385,-0.946,-0.374
1554151965094,2019-04-01T16.52.45.094,139.840,0.318,-0.368,-0.332
1554151965174,2019-04-01T16.52.45.174,139.920,0.568,-0.917,-0.390
1554151965254,2019-04-01T16.52.45.254,140.000,0.582,-1.447,-0.428
1554151965334,2019-04-01T16.52.45.334,140.080,0.406,-1.004,-0.268
1554151965414,2019-04-01T16.52.45.414,140.160,0.187,-0.414,-0.086
1554151965494,2019-04-01T16.52.45.494,140.240,0.292,-0.746,-0.308
1554151965574,2019-04-01T16.52.45.574,140.320,0.376,-1.145,-0.353
1554151965654,2019-04-01T16.52.45.654,140.400,0.427,-0.606,-0.297
1554151965734,2019-04-01T16.52.45.734,140.480,0.309,-0.501,-0.253
1554151965814,2019-04-01T16.52.45.814,140.560,0.596,-0.984,-0.395
1554151965894,2019-04-01T16.52.45.894,140.640,0.856,-1.400,-0.295
1554151965974,2019-04-01T16.52.45.974,140.720,0.448,-0.773,-0.185
1554151966054,2019-04-01T16.52.46.054,140.800,0.180,-0.432,-0.222
1554151966134,2019-04-01T16.52.46.134,140.880,0.346,-1.046,-0.291
1554151966214,2019-04-01T16.52.46.214,140.960,0.327,-1.147,-0.359
1554151966294,2019-04-01T16.52.46.294,141.040,0.120,-0.496,-0.186
1554151966374,2019-04-01T16.52.46.374,141.120,0.152,-0.604,-0.228
1554151966454,2019-04-01T16.52.46.454,141.200,0.448,-1.567,-0.395
1554151966534,2019-04-01T16.52.46.534,141.280,0.314,-1.172,-0.181
1554151966614,2019-04-01T16.52.46.614,141.360,0.101,-0.484,-0.094
1554151966694,2019-04-01T16.52.46.694,141.440,0.262,-0.638,-0.236
1554151966774,2019-04-01T16.52.46.774,141.520,0.374,-1.150,-0.333
1554151966854,2019-04-01T16.52.46.854,141.600,0.350,-0.802,-0.220
1554151966934,2019-04-01T16.52.46.934,141.680,0.494,-0.382,-0.192
1554151967014,2019-04-01T16.52.47.014,141.760,0.744,-0.718,-0.500
1554151967094,2019-04-01T16.52.47.094,141.840,0.892,-1.013,-0.421
1554151967174,2019-04-01T16.52.47.174,141.920,0.703,-0.842,-0.384
1554151967254,2019-04-01T16.52.47.254,142.000,0.487,-0.547,-0.228
1554151967334,2019-04-01T16.52.47.334,142.080,0.631,-0.475,-0.294
1554151967414,2019-04-01T16.52.47.414,142.160,0.689,-0.799,-0.365
1554151967494,2019-04-01T16.52.47.494,142.240,0.463,-0.750,-0.202
1554151967574,2019-04-01T16.52.47.574,142.320,0.517,-0.548,-0.306
1554151967654,2019-04-01T16.52.47.654,142.400,0.725,-0.836,-0.520
1554151967734,2019-04-01T16.52.47.734,142.480,0.841,-1.031,-0.307
1554151967814,2019-04-01T16.52.47.814,142.560,0.654,-0.657,-0.239
1554151967894,2019-04-01T16.52.47.894,142.640,0.531,-0.522,-0.319
1554151967974,2019-04-01T16.52.47.974,142.720,0.628,-0.708,-0.383
1554151968054,2019-04-01T16.52.48.054,142.800,0.475,-0.844,-0.258
