elapsed (s),x-axis (g),y-axis (g),z-axis (g),fall
267.12,0.037000000000000005,-1.187,-0.546,0
267.2,0.113,-0.918,-0.546,0
267.28,0.023,-0.6779999999999999,-0.534,0
267.36,-0.026,-0.763,-0.353,0
267.44,-0.085,-0.807,-0.277,0
267.52,-0.034,-0.74,-0.414,0
267.6,0.096,-0.8420000000000001,-0.34,0
267.68,0.429,-0.877,-0.016,0
267.76,0.448,-0.992,-0.184,0
267.84,0.182,-0.927,-0.128,0
267.92,0.081,-0.784,-0.116,0
268.0,0.124,-0.8390000000000001,-0.071,0
268.08,0.117,-0.942,-0.063,0
268.16,-0.12,-1.005,0.018000000000000002,0
268.24,-0.085,-0.969,0.002,0
268.32,0.302,-1.069,-0.112,0
268.4,0.3720000000000001,-0.92,-0.07,0
268.48,0.35700000000000004,-0.773,-0.077,0
268.56,0.34600000000000003,-0.813,-0.139,0
268.64,0.386,-0.941,-0.159,0
268.72,0.378,-0.888,-0.125,0
268.8,0.35600000000000004,-0.947,-0.163,0
268.88,0.343,-1.12,-0.087,0
268.96,0.161,-1.101,-0.27,0
269.04,0.029,-1.017,-0.299,0
269.12,0.14800000000000002,-0.867,-0.006999999999999999,0
269.2,0.071,-0.6970000000000001,0.042,0
269.28,0.076,-0.911,0.041,0
269.36,0.135,-0.938,0.071,0
269.44,0.155,-1.107,0.097,0
269.52,0.282,-1.154,0.075,0
269.6,0.381,-0.857,-0.08,0
269.68,0.233,-0.912,-0.126,0
269.76,0.202,-0.91,0.011,0
269.84,0.261,-0.772,0.013,0
269.92,0.24,-0.87,0.002,0
270.0,0.236,-1.053,0.049,0
270.08,0.193,-1.255,-0.006,0
270.16,0.039,-0.852,-0.268,0
270.24,0.275,-0.968,-0.042,0
270.32,0.17,-0.904,0.079,0
270.4,0.045,-0.836,0.02,0
270.48,0.14300000000000002,-0.937,-0.014,0
270.56,0.209,-0.925,-0.002,0
270.64,0.281,-1.212,0.018000000000000002,0
270.72,0.314,-1.101,-0.02,0
270.8,0.332,-0.6890000000000001,-0.138,0
270.88,0.287,-1.039,-0.098,0
270.96,0.253,-0.7859999999999999,-0.051,0
271.04,0.253,-0.8190000000000001,-0.061,0
271.12,0.25,-0.972,-0.036000000000000004,0
271.2,0.195,-1.08,-0.035,0
271.28,0.15,-1.2919999999999998,-0.127,0
271.36,0.04,-0.765,-0.16399999999999998,0
271.44,0.098,-0.927,-0.16699999999999998,0
271.52,0.097,-0.955,-0.076,0
271.6,0.053,-0.8140000000000001,-0.013,0
271.68,0.058,-0.917,-0.012,0
271.76,0.094,-1.01,-0.069,0
271.84,0.175,-1.16,-0.08,0
271.92,0.273,-1.103,-0.042,0
272.0,0.343,-0.643,-0.125,0
272.08,0.423,-0.957,-0.162,0
272.16,0.355,-0.939,-0.054000000000000006,0
272.24,0.34700000000000003,-0.8340000000000001,-0.017,0
272.32,0.353,-0.888,-0.065,0
272.4,0.331,-0.981,0.013,0
272.48,0.262,-1.288,0.021,0
272.56,0.198,-0.8290000000000001,-0.011,0
272.64,0.132,-0.609,-0.024,0
272.72,0.111,-1.251,-0.033,0
272.8,0.125,-0.926,0.013,0
272.88,0.07400000000000001,-0.856,0.041,0
272.96,0.038,-1.004,0.062,0
273.04,0.171,-1.063,0.04,0
273.12,0.172,-0.895,-0.032,0
273.2,0.15,-0.909,0.045,0
273.28,0.269,-1.016,0.087,0
273.36,0.209,-0.96,0.08900000000000001,0
273.44,0.172,-0.927,0.086,0
273.52,0.181,-0.93,0.084,0
273.6,0.205,-0.976,0.099,0
273.68,0.217,-0.945,0.105,0
273.76,0.226,-0.926,0.113,0
273.84,0.239,-0.8959999999999999,0.087,0
273.92,0.28800000000000003,-0.852,0.07200000000000001,0
274.0,0.35100000000000003,-0.954,-0.014,0
274.08,0.384,-0.987,-0.044,0
274.16,0.4920000000000001,-0.88,-0.105,0
274.24,0.447,-0.965,-0.113,0
274.32,0.396,-0.905,-0.083,0
274.4,0.354,-0.8859999999999999,-0.045,0
274.48,0.348,-0.8859999999999999,-0.036000000000000004,0
274.56,0.331,-0.8959999999999999,-0.054000000000000006,0
274.64,0.188,-0.958,-0.07,0
274.72,0.062,-0.99,-0.018000000000000002,0
274.8,0.083,-0.945,0.009000000000000001,0
274.88,0.08900000000000001,-1.006,-0.004,0
274.96,0.031,-1.017,-0.024,0
275.04,-0.016,-0.994,-0.059,0
275.12,0.054000000000000006,-0.984,-0.043,0
275.2,0.087,-0.934,0.052000000000000005,0
275.28,0.021,-0.949,0.021,0
275.36,0.053,-0.938,-0.008,0
275.44,0.078,-0.967,-0.032,0
275.52,0.156,-1.101,0.058,0
275.6,0.181,-1.077,0.11,0
275.68,0.134,-0.828,0.096,0
275.76,0.202,-0.8190000000000001,0.054000000000000006,0
275.84,0.29100000000000004,-1.043,-0.012,0
275.92,0.215,-0.947,0.004,0
276.0,0.274,-0.905,-0.026,0
276.08,0.306,-0.982,-0.053,0
276.16,0.246,-0.97,-0.001,0
276.24,0.208,-0.974,0.044,0
276.32,0.173,-0.966,0.09,0
276.4,0.128,-0.926,0.081,0
276.48,0.128,-0.943,0.08199999999999999,0
276.56,0.13,-0.971,0.083,0
276.64,0.134,-0.953,0.102,0
276.72,0.141,-0.958,0.087,0
276.8,0.152,-0.958,0.085,0
276.88,0.145,-0.956,0.111,0
276.96,0.142,-0.941,0.07,0
277.04,0.093,-0.946,-0.003,0
277.12,0.138,-1.0,-0.06,0
277.2,0.224,-1.006,-0.014,0
277.28,0.25,-0.948,0.067,0
277.36,0.27,-0.927,0.118,0
277.44,0.279,-0.923,0.123,0
277.52,0.231,-0.948,0.098,0
277.6,0.232,-0.946,0.063,0
277.68,0.241,-0.935,0.076,0
277.76,0.237,-0.923,0.077,0
277.84,0.293,-0.928,0.055,0
277.92,0.354,-0.894,0.024,0
278.0,0.388,-0.928,-0.025,0
278.08,0.391,-0.951,-0.037000000000000005,0
278.16,0.3720000000000001,-0.917,0.004,0
278.24,0.354,-0.91,0.01,0
278.32,0.327,-0.906,0.0,0
278.4,0.287,-0.928,-0.001,0
278.48,0.233,-1.009,0.037000000000000005,0
278.56,0.152,-1.005,0.027000000000000003,0
278.64,0.062,-0.941,-0.047,0
278.72,0.08199999999999999,-0.948,-0.038,0
278.8,0.049,-0.958,-0.006,0
278.88,0.036000000000000004,-0.981,0.015,0
278.96,0.032,-0.957,0.02,0
279.04,0.037000000000000005,-0.944,0.032,0
279.12,0.065,-0.934,0.031,0
279.2,0.113,-0.948,0.04,1
279.28,0.173,-0.92,0.08800000000000001,1
279.36,0.14400000000000002,-1.028,-0.054000000000000006,1
279.44,0.128,-1.123,-0.105,1
279.52,0.225,-0.984,-0.128,1
279.6,0.299,-0.865,-0.157,1
279.68,0.34,-0.843,-0.247,1
279.76,0.287,-1.0,-0.215,1
279.84,0.252,-0.932,-0.12,1
279.92,0.321,-0.905,-0.079,1
280.0,0.315,-0.902,-0.048,1
280.08,0.28800000000000003,-0.893,-0.064,1
280.16,0.287,-1.0,-0.07200000000000001,1
280.24,0.214,-1.102,-0.043,1
280.32,0.166,-0.921,-0.066,1
280.4,0.16,-0.8590000000000001,-0.117,1
280.48,0.058,-0.944,-0.141,1
280.56,0.058,-1.041,-0.138,1
280.64,0.179,-0.919,-0.047,1
280.72,0.147,-0.904,-0.039,1
280.8,0.14300000000000002,-0.967,-0.022,1
280.88,0.141,-0.915,0.009000000000000001,1
280.96,0.134,-0.959,0.016,1
281.04,0.171,-1.019,0.037000000000000005,1
281.12,0.18600000000000005,-1.142,-0.005,1
281.2,0.184,-0.989,-0.08199999999999999,1
281.28,0.189,-0.795,-0.079,1
281.36,0.208,-0.879,-0.093,1
281.44,0.233,-0.917,-0.044,1
281.52,0.247,-0.845,0.024,1
281.6,0.314,-0.8440000000000001,0.096,1
281.68,0.371,-0.7659999999999999,0.123,1
281.76,0.35700000000000004,-0.691,0.035,1
281.84,0.225,-0.957,-0.047,1
281.92,-0.075,-0.873,-0.312,1
282.0,-0.246,-0.56,-0.961,1
282.08,0.36,-0.622,-1.058,1
282.16,0.6940000000000001,-0.607,-0.7809999999999999,1
282.24,0.478,-0.318,-1.135,1
282.32,-0.35100000000000003,-0.455,-0.491,1
282.4,-0.264,-0.403,-0.585,1
282.48,0.057,-0.5,-0.941,1
282.56,-0.428,0.185,-0.208,1
282.64,-1.539,-0.531,-1.733,1
282.72,-1.741,-0.61,-2.759,1
282.8,-0.503,-0.362,-0.8240000000000001,1
282.88,-0.519,-0.287,0.111,1
282.96,-1.307,-0.118,-0.417,1
283.04,-0.921,-0.17800000000000002,-0.5479999999999999,1
283.12,-0.851,0.084,-0.48,0
283.2,-0.988,0.182,-0.458,0
283.28,-0.954,0.189,-0.4920000000000001,0
283.36,-0.731,-0.147,-0.579,0
283.44,-0.7879999999999999,-0.396,-0.674,0
283.52,-0.8220000000000001,-0.259,-0.5670000000000001,0
283.6,-0.7909999999999999,-0.17,-0.467,0
283.68,-0.7809999999999999,-0.271,-0.612,0
283.76,-0.79,-0.25,-0.607,0
283.84,-0.78,-0.226,-0.568,0
283.92,-0.7809999999999999,-0.253,-0.58,0
284.0,-0.7809999999999999,-0.239,-0.58,0
284.08,-0.7759999999999999,-0.246,-0.605,0
284.16,-0.772,-0.246,-0.585,0
284.24,-0.772,-0.237,-0.561,0
284.32,-0.762,-0.236,-0.588,0
284.4,-0.708,-0.229,-0.6729999999999999,0
284.48,-0.664,-0.23,-0.741,0
284.56,-0.607,-0.22,-0.742,0
284.64,-0.5579999999999999,-0.19,-0.8190000000000001,0
284.72,-0.457,-0.22,-0.92,0
284.8,-0.383,-0.198,-0.8809999999999999,0
284.88,-0.331,-0.173,-0.945,0
284.96,-0.242,-0.181,-1.003,0
285.04,-0.207,-0.157,-0.98,0
285.12,-0.14400000000000002,-0.139,-0.923,0
285.2,-0.02,-0.083,-1.035,0
285.28,0.045,-0.023,-1.043,0
285.36,0.121,-0.025,-1.015,0
285.44,0.16399999999999998,-0.002,-0.996,0
285.52,0.242,-0.06,-1.058,0
285.6,0.381,-0.16899999999999998,-0.994,0
285.68,0.294,-0.264,-0.923,0
285.76,0.16899999999999998,-0.35100000000000003,-1.002,0
285.84,0.019,-0.43,-1.169,0
285.92,-0.107,-0.586,-0.858,0
286.0,-0.171,-0.575,-0.789,0
286.08,-0.118,-0.752,-0.752,0
286.16,-0.097,-0.8390000000000001,-0.517,0
286.24,-0.071,-0.8640000000000001,-0.568,0
286.32,-0.13699999999999998,-0.687,-0.5589999999999999,0
286.4,0.085,-0.802,-0.481,0
286.48,0.389,-0.809,-0.59,0
286.56,0.37,-0.38,-0.982,0
286.64,0.594,-0.31,-0.98,0
286.72,0.8270000000000001,-0.45,-0.645,0
286.8,0.731,-0.327,-0.463,0
286.88,0.6859999999999999,-0.382,-0.49,0
286.96,0.777,-0.4270000000000001,-0.395,0
287.04,1.01,-0.43,-0.299,0
287.12,1.027,-0.256,-0.173,0
287.2,0.921,-0.277,-0.213,0
287.28,1.001,-0.16899999999999998,-0.329,0
287.36,0.942,-0.121,-0.368,0
287.44,1.032,-0.316,-0.16699999999999998,0
287.52,0.725,-0.29600000000000004,-0.146,0
287.6,0.578,-0.382,-0.17800000000000002,0
287.68,0.504,-0.419,-0.04,0
287.76,0.565,-0.464,-0.14400000000000002,0
287.84,0.448,-0.562,-0.35700000000000004,0
287.92,0.507,-0.508,-0.246,0
288.0,0.477,-0.732,-0.648,0
288.08,0.274,-1.077,-0.645,0
288.16,0.266,-1.194,-0.63,0
288.24,0.428,-1.281,-0.596,0
288.32,0.281,-1.111,-0.6759999999999999,0
288.4,0.226,-0.775,-0.775,0
288.48,0.247,-0.619,-0.675,0
288.56,0.324,-0.63,-0.561,0
288.64,0.337,-0.561,-0.639,0
288.72,0.488,-0.508,-0.639,0
288.8,0.758,-0.552,-0.813,0
288.88,0.609,-0.511,-0.61,0
288.96,0.584,-0.583,-0.479,0
289.04,0.778,-0.486,-0.454,0
289.12,0.6859999999999999,-0.516,-0.35600000000000004,0
289.2,0.705,-0.479,-0.426,0
289.28,0.57,-0.508,-0.439,0
289.36,0.402,-0.674,-0.777,0
289.44,0.35200000000000004,-0.738,-0.564,0
289.52,0.369,-0.715,-0.354,0
289.6,0.317,-0.675,-0.228,0
289.68,0.404,-0.722,-0.336,0
289.76,0.395,-0.789,-0.238,0
289.84,0.478,-0.799,-0.231,0
289.92,0.504,-0.8740000000000001,-0.338,0
290.0,0.7140000000000001,-0.887,-0.284,0
290.08,0.5870000000000001,-0.515,-0.413,0
290.16,0.534,-0.7659999999999999,-0.545,0
290.24,0.562,-0.7859999999999999,-0.17800000000000002,0
290.32,0.521,-0.634,-0.239,0
290.4,0.494,-0.6990000000000001,-0.29,0
290.48,0.514,-0.882,-0.317,0
290.56,0.556,-1.106,-0.431,0
290.64,0.38,-0.757,-0.446,0
290.72,0.368,-0.705,-0.478,0
290.8,0.485,-0.7859999999999999,-0.177,0
290.88,0.299,-0.728,-0.29,0
290.96,0.332,-0.647,-0.306,0
291.04,0.541,-0.8959999999999999,-0.125,0
291.12,0.5429999999999999,-1.021,-0.267,0
291.2,0.6859999999999999,-1.038,-0.354,0
291.28,0.498,-0.5589999999999999,-0.35200000000000004,0
291.36,0.524,-0.705,-0.508,0
291.44,0.457,-0.8009999999999999,-0.232,0
291.52,0.354,-0.51,-0.363,0
291.6,0.476,-0.8909999999999999,-0.35600000000000004,0
291.68,0.439,-0.846,-0.329,0
291.76,0.446,-1.097,-0.433,0
291.84,0.438,-0.945,-0.418,0
291.92,0.147,-0.528,-0.435,0
292.0,0.344,-0.919,-0.458,0
292.08,0.32,-0.75,-0.341,0
292.16,0.3,-0.7609999999999999,-0.318,0
292.24,0.313,-0.826,-0.226,0
292.32,0.391,-0.863,-0.29600000000000004,0
292.4,0.573,-1.07,-0.386,0
292.48,0.603,-0.99,-0.44,0
292.56,0.443,-0.509,-0.341,0
292.64,0.447,-0.823,-0.451,0
292.72,0.401,-0.7859999999999999,-0.28600000000000003,0
292.8,0.4,-0.726,-0.217,0
292.88,0.403,-0.795,-0.184,0
292.96,0.363,-0.868,-0.235,0
293.04,0.354,-1.206,-0.336,0
293.12,0.29100000000000004,-1.024,-0.32,0
293.2,0.268,-0.59,-0.239,0
293.28,0.431,-1.005,-0.233,0
293.36,0.327,-0.816,-0.114,0
293.44,0.333,-0.825,-0.096,0
293.52,0.302,-0.8690000000000001,-0.15,0
293.6,0.292,-0.905,-0.213,0
293.68,0.35,-0.942,-0.223,0
293.76,0.5870000000000001,-0.932,-0.311,0
293.84,0.467,-0.695,-0.462,0
293.92,0.481,-0.636,-0.38,0
294.0,0.669,-0.615,-0.438,0
294.08,0.695,-0.6829999999999999,-0.449,0
294.16,0.688,-0.708,-0.473,0
294.24,0.606,-0.6729999999999999,-0.493,0
294.32,0.586,-0.679,-0.463,0
294.4,0.465,-0.743,-0.462,0
294.48,0.326,-0.7609999999999999,-0.425,0
294.56,0.274,-0.8370000000000001,-0.447,0
294.64,0.333,-0.939,-0.386,0
294.72,0.302,-0.941,-0.399,0
294.8,0.168,-0.732,-0.247,0
294.88,0.182,-0.963,-0.221,0
294.96,0.061,-0.907,-0.339,0
295.04,0.119,-0.905,-0.287,0
295.12,0.268,-0.861,-0.274,0
295.2,0.376,-0.845,-0.298,0
295.28,0.521,-0.8590000000000001,-0.239,0
295.36,0.539,-0.929,-0.317,0
295.44,0.505,-0.905,-0.191,0
295.52,0.468,-0.8290000000000001,-0.166,0
295.6,0.387,-0.809,-0.17800000000000002,0
295.68,0.369,-0.8390000000000001,-0.156,0
295.76,0.337,-0.865,-0.247,0
295.84,0.271,-0.954,-0.252,0
295.92,0.284,-1.003,-0.194,0
296.0,0.267,-1.046,-0.32,0
296.08,0.162,-0.953,-0.383,0
296.16,0.141,-0.742,-0.22,0
296.24,0.204,-0.949,-0.111,0
296.32,0.127,-0.953,-0.083,0
296.4,0.113,-0.922,-0.07,0
296.48,0.135,-0.918,-0.067,0
296.56,0.199,-0.917,-0.09,0
296.64,0.268,-0.938,-0.07200000000000001,0
296.72,0.33,-1.016,-0.018000000000000002,0
296.8,0.365,-1.021,-0.038,0
296.88,0.454,-0.8959999999999999,-0.076,0
296.96,0.393,-0.758,-0.138,0
297.04,0.496,-0.779,-0.243,0
297.12,0.373,-1.038,-0.312,0
297.2,0.331,-0.856,-0.14300000000000002,0
297.28,0.457,-0.83,-0.1,0
297.36,0.396,-0.8909999999999999,-0.131,0
297.44,0.366,-0.879,-0.138,0
297.52,0.339,-0.906,-0.16699999999999998,0
297.6,0.348,-0.952,-0.14800000000000002,0
297.68,0.376,-1.016,-0.2,0
297.76,0.337,-0.934,-0.24,0
297.84,0.337,-0.826,-0.231,0
297.92,0.41,-0.79,-0.09,0
298.0,0.338,-0.867,-0.086,0
298.08,0.255,-1.019,-0.134,0
298.16,0.224,-0.993,-0.114,0
298.24,0.198,-0.899,-0.08900000000000001,0
298.32,0.181,-0.906,-0.14300000000000002,0
298.4,0.206,-0.943,-0.237,0
298.48,0.294,-1.021,-0.241,0
298.56,0.35700000000000004,-0.831,-0.15,0
298.64,0.322,-0.868,-0.134,1
298.72,0.332,-0.927,-0.151,1
298.8,0.318,-0.908,-0.15,1
298.88,0.316,-0.905,-0.128,1
298.96,0.359,-0.865,-0.105,1
299.04,0.392,-0.848,-0.141,1
299.12,0.424,-0.8640000000000001,-0.16699999999999998,1
299.2,0.478,-0.893,-0.151,1
299.28,0.456,-0.867,-0.135,1
299.36,0.4920000000000001,-0.7829999999999999,-0.149,1
299.44,0.512,-0.807,-0.202,1
299.52,0.493,-0.8440000000000001,-0.227,1
299.6,0.498,-0.862,-0.249,1
299.68,0.535,-0.985,-0.386,1
299.76,0.394,-0.986,-0.468,1
299.84,0.135,-0.779,-0.38,1
299.92,0.31,-0.8290000000000001,-0.248,1
300.0,0.254,-0.8440000000000001,-0.195,1
300.08,0.2,-0.872,-0.145,1
300.16,0.243,-0.862,-0.115,1
300.24,0.29600000000000004,-0.894,-0.104,1
300.32,0.359,-1.037,-0.166,1
300.4,0.445,-1.132,-0.188,1
300.48,0.375,-0.84,-0.234,1
300.56,0.38,-0.6829999999999999,-0.332,1
300.64,0.401,-0.875,-0.369,1
300.72,0.33,-0.84,-0.25,1
300.8,0.368,-0.809,-0.233,1
300.88,0.386,-0.866,-0.198,1
300.96,0.354,-0.856,-0.14,1
301.04,0.365,-0.845,-0.091,1
301.12,0.359,-0.8440000000000001,-0.033,1
301.2,0.334,-0.9,0.044,1
301.28,0.375,-0.8859999999999999,0.068,1
301.36,0.275,-0.6779999999999999,-0.121,1
301.44,0.105,-0.282,-0.235,1
301.52,0.311,-0.6970000000000001,-0.35100000000000003,1
301.6,0.44,-1.019,-0.469,1
301.68,0.294,-0.381,-0.302,1
301.76,0.295,0.125,-0.457,1
301.84,0.644,-0.033,-0.782,1
301.92,1.625,-0.43,-2.4,1
302.0,0.982,0.7140000000000001,-0.071,1
302.08,1.621,0.763,1.061,1
302.16,1.665,-0.266,0.391,1
302.24,0.19,-1.113,0.076,1
302.32,0.613,-0.637,-0.087,1
302.4,0.706,-0.868,0.401,1
302.48,0.442,-1.058,0.544,1
302.56,0.379,-0.863,0.438,1
302.64,0.507,-0.843,0.316,1
302.72,0.7659999999999999,-0.49,0.08199999999999999,1
302.8,1.031,-0.496,0.067,1
302.88,0.8440000000000001,-0.5720000000000001,0.125,0
302.96,0.728,-0.625,0.147,0
303.04,0.812,-0.54,0.155,0
303.12,0.8170000000000001,-0.5589999999999999,0.14800000000000002,0
303.2,0.79,-0.5710000000000001,0.138,0
303.28,0.799,-0.58,0.131,0
303.36,0.807,-0.534,0.13699999999999998,0
303.44,0.8370000000000001,-0.5489999999999999,0.12,0
303.52,0.826,-0.5379999999999999,0.117,0
303.6,0.818,-0.5329999999999999,0.14400000000000002,0
303.68,0.838,-0.516,0.146,0
303.76,0.8290000000000001,-0.528,0.14300000000000002,0
303.84,0.8270000000000001,-0.524,0.151,0
303.92,0.83,-0.518,0.156,0
304.0,0.831,-0.52,0.151,0
304.08,0.8290000000000001,-0.519,0.158,0
304.16,0.825,-0.519,0.157,0
304.24,0.826,-0.523,0.155,0
304.32,0.8340000000000001,-0.516,0.158,0
304.4,0.828,-0.515,0.159,0
304.48,0.81,-0.537,0.161,0
304.56,0.8170000000000001,-0.527,0.151,0
304.64,0.805,-0.525,0.172,0
304.72,0.8240000000000001,-0.495,0.175,0
304.8,0.872,-0.458,0.182,0
304.88,0.847,-0.465,0.172,0
304.96,0.868,-0.453,0.099,0
305.04,1.008,-0.428,0.14300000000000002,0
305.12,0.863,-0.413,0.157,0
305.2,0.8109999999999999,-0.489,0.16899999999999998,0
305.28,0.863,-0.44,0.151,0
305.36,1.033,-0.436,0.12,0
305.44,1.099,-0.29,0.219,0
305.52,1.055,-0.08900000000000001,0.16399999999999998,0
305.6,0.941,-0.069,-0.03,0
305.68,0.875,-0.003,-0.194,0
305.76,0.91,0.042,-0.232,0
305.84,0.85,0.104,-0.255,0
305.92,0.84,0.141,-0.24,0
306.0,0.913,0.256,-0.217,0
306.08,0.8590000000000001,0.292,-0.361,0
306.16,0.964,0.302,-0.34600000000000003,0
306.24,1.075,0.45,-0.34600000000000003,0
306.32,0.872,0.361,-0.446,0
306.4,0.823,0.231,-0.513,0
306.48,0.903,0.51,-0.408,0
306.56,0.8420000000000001,0.5429999999999999,-0.436,0
306.64,0.87,0.429,-0.741,0
306.72,1.106,0.439,-0.8170000000000001,0
306.8,1.041,0.418,-0.6920000000000001,0
306.88,0.8859999999999999,0.287,-0.598,0
306.96,0.826,0.298,-0.545,0
307.04,0.726,0.024,-0.429,0
307.12,0.591,-0.113,-0.35200000000000004,0
307.2,0.606,-0.183,-0.344,0
307.28,0.5760000000000001,-0.317,-0.433,0
307.36,0.6459999999999999,-0.292,-0.616,0
307.44,0.92,-0.468,-0.496,0
307.52,0.657,-0.6940000000000001,-0.556,0
307.6,0.3670000000000001,-0.645,-0.62,0
307.68,0.28800000000000003,-0.659,-0.904,0
307.76,0.219,-0.7120000000000001,-0.87,0
307.84,0.469,-0.552,-0.8440000000000001,0
307.92,0.7020000000000001,-0.303,-0.8759999999999999,0
308.0,0.586,-0.247,-0.857,0
308.08,0.575,-0.15,-0.835,0
308.16,0.728,-0.13699999999999998,-0.89,0
308.24,0.65,-0.247,-0.888,0
308.32,0.531,-0.284,-0.895,0
308.4,0.539,-0.253,-0.962,0
308.48,0.625,-0.353,-0.8240000000000001,0
308.56,0.6459999999999999,-0.354,-0.47,0
308.64,0.924,-0.383,-0.355,0
308.72,0.797,-0.361,-0.439,0
308.8,0.532,-0.47,-0.451,0
308.88,0.387,-0.542,-0.598,0
308.96,0.463,-0.5760000000000001,-0.569,0
309.04,0.513,-0.6809999999999999,-0.423,0
309.12,0.534,-0.706,-0.41,0
309.2,0.34,-0.8079999999999999,-0.7140000000000001,0
309.28,0.21,-0.7559999999999999,-0.736,0
309.36,0.458,-0.59,-0.466,0
309.44,0.393,-0.557,-0.298,0
309.52,0.5770000000000001,-0.936,-0.031,0
309.6,0.425,-0.945,-0.142,0
309.68,0.341,-0.91,-0.163,0
309.76,0.458,-1.12,-0.312,0
309.84,0.5329999999999999,-0.88,-0.35600000000000004,0
309.92,0.511,-0.6779999999999999,-0.417,0
310.0,0.396,-0.737,-0.287,0
310.08,0.381,-0.7040000000000001,-0.237,0
310.16,0.414,-0.763,-0.252,0
310.24,0.417,-0.8390000000000001,-0.287,0
310.32,0.45,-1.071,-0.334,0
310.4,0.387,-1.047,-0.379,0
310.48,0.208,-0.738,-0.5,0
310.56,0.195,-0.873,-0.39,0
310.64,0.2,-0.758,-0.272,0
310.72,0.209,-0.7859999999999999,-0.231,0
310.8,0.238,-0.8640000000000001,-0.231,0
310.88,0.31,-1.0,-0.29,0
310.96,0.551,-1.232,-0.349,0
311.04,0.495,-0.7559999999999999,-0.327,0
311.12,0.395,-0.711,-0.317,0
311.2,0.379,-0.7120000000000001,-0.211,0
311.28,0.391,-0.737,-0.228,0
311.36,0.394,-0.8240000000000001,-0.221,0
311.44,0.422,-0.961,-0.294,0
311.52,0.418,-1.19,-0.423,0
311.6,0.235,-0.8390000000000001,-0.419,0
311.68,0.174,-0.767,-0.421,0
311.76,0.263,-0.861,-0.281,0
311.84,0.196,-0.813,-0.249,0
311.92,0.28,-0.857,-0.17600000000000002,0
312.0,0.292,-0.863,-0.187,0
312.08,0.344,-1.004,-0.236,0
312.16,0.453,-1.092,-0.276,0
312.24,0.445,-0.7959999999999999,-0.273,0
312.32,0.478,-0.764,-0.382,0
312.4,0.407,-0.8190000000000001,-0.241,0
312.48,0.3670000000000001,-0.73,-0.237,0
312.56,0.375,-0.8440000000000001,-0.249,0
312.64,0.359,-0.868,-0.221,0
312.72,0.428,-0.958,-0.225,0
312.8,0.363,-1.097,-0.263,0
312.88,0.3720000000000001,-0.883,-0.239,0
312.96,0.173,-0.67,-0.363,0
313.04,0.395,-0.98,-0.275,0
313.12,0.299,-0.863,-0.201,0
313.2,0.203,-0.8490000000000001,-0.267,0
313.28,0.255,-0.923,-0.266,0
313.36,0.333,-0.863,-0.243,0
313.44,0.368,-0.868,-0.238,0
313.52,0.539,-0.89,-0.267,0
313.6,0.513,-0.8320000000000001,-0.371,0
313.68,0.506,-0.6920000000000001,-0.341,0
313.76,0.539,-0.7170000000000001,-0.35200000000000004,0
313.84,0.6809999999999999,-0.716,-0.342,0
313.92,0.6920000000000001,-0.7070000000000001,-0.374,0
314.0,0.675,-0.6970000000000001,-0.389,0
314.08,0.5820000000000001,-0.726,-0.405,0
314.16,0.502,-0.763,-0.35600000000000004,0
314.24,0.529,-0.755,-0.28800000000000003,0
314.32,0.573,-0.76,-0.237,0
314.4,0.473,-0.785,-0.256,0
314.48,0.355,-0.867,-0.299,0
314.56,0.32299999999999995,-0.8390000000000001,-0.309,0
314.64,0.324,-0.861,-0.318,0
314.72,0.285,-0.914,-0.331,0
314.8,0.292,-0.958,-0.298,0
314.88,0.285,-0.883,-0.258,0
314.96,0.245,-0.889,-0.258,0
315.04,0.184,-0.907,-0.304,0
315.12,0.173,-0.908,-0.33,0
315.2,0.238,-0.889,-0.301,0
315.28,0.264,-0.892,-0.251,0
315.36,0.256,-0.91,-0.238,0
315.44,0.35200000000000004,-0.996,-0.249,0
315.52,0.41,-0.911,-0.25,0
315.6,0.416,-0.82,-0.219,0
315.68,0.404,-0.775,-0.248,0
315.76,0.483,-0.738,-0.325,0
315.84,0.508,-0.865,-0.355,0
315.92,0.468,-0.8140000000000001,-0.265,0
316.0,0.502,-0.758,-0.275,0
316.08,0.501,-0.7879999999999999,-0.315,0
316.16,0.504,-0.7709999999999999,-0.317,0
316.24,0.522,-0.757,-0.35100000000000003,0
316.32,0.498,-0.826,-0.358,0
316.4,0.493,-0.865,-0.339,0
316.48,0.519,-0.931,-0.361,0
316.56,0.395,-0.875,-0.35100000000000003,0
316.64,0.371,-0.74,-0.266,0
316.72,0.364,-0.74,-0.271,0
316.8,0.273,-0.878,-0.337,0
316.88,0.253,-0.966,-0.295,0
316.96,0.258,-0.8640000000000001,-0.241,0
317.04,0.227,-0.8690000000000001,-0.28300000000000003,0
317.12,0.25,-0.8440000000000001,-0.339,0
317.2,0.253,-0.787,-0.454,0
317.28,0.265,-0.853,-0.491,0
317.36,0.421,-0.939,-0.4920000000000001,0
317.44,0.455,-0.7509999999999999,-0.374,0
317.52,0.375,-0.675,-0.502,0
317.6,0.434,-0.72,-0.537,0
317.68,0.429,-0.763,-0.55,0
317.76,0.486,-0.732,-0.429,0
317.84,0.507,-0.7190000000000001,-0.471,0
317.92,0.485,-0.757,-0.481,0
318.0,0.486,-0.708,-0.371,0
